claim_id,policy_id,source_system,claimant_anon,claimant_email_anon,claimant_phone_anon,claimant_ssn_anon,claimant_address_anon,anonymization_hash,amount,deductible,coverage_limit,premium_annual,description,date_of_loss,reported_date,adjuster_id,documents,line_of_business,claim_type,claim_subtype,severity,fraud_flag,suspicious_pattern_flag,expected_decision,correct_payout_amount,days_to_first_contact,days_to_investigation_complete,days_to_settle,expected_severity,expected_claim_type,expected_fraud_flag,expected_payout_amount
CLM-2026-01081,AU-2024-644,AS400,CLAIMANT-9DDAF0,user-9ddaf03c37@anonymized.shieldpoint.local,+1-555-9DD-AF03,XXX-XX-9DDA,ADDR-9DDAF0-ANON,9DDAF03C37,1707.43,1500,300000,2927.76,Noticeable comprehensive glass incident reported by CLAIMANT-9DDAF0.,2025-01-26,2025-01-26,ADJ-045,medical_report.pdf,auto,auto,comprehensive_glass,medium,False,False,approve,207.43,3,5,11,medium,auto,False,207.43
CLM-2026-01686,HO-2024-009,AS400,CLAIMANT-1D790D,user-1d790dc244@anonymized.shieldpoint.local,+1-555-1D7-90DC,XXX-XX-1D79,ADDR-1D790D-ANON,1D790DC244,588.98,250,250000,3087.36,Minor vandalism damage reported by CLAIMANT-1D790D.,2025-11-13,2025-11-19,ADJ-041,adjuster_inspection.pdf|photos_vandalism_damage.pdf,homeowners,homeowners,vandalism,low,False,False,approve,338.98,2,3,6,low,homeowners,False,338.98
CLM-2026-00367,HE-2024-079,AS400,CLAIMANT-184AA3,user-184aa36b1f@anonymized.shieldpoint.local,+1-555-184-AA36,XXX-XX-184A,ADDR-184AA3-ANON,184AA36B1F,436.98,1500,500000,1093.7,Small emergency room treatment claim for CLAIMANT-184AA3.,2025-06-25,2025-06-29,ADJ-005,prior_authorization.pdf|treatment_plan.pdf,health,health,emergency_room,low,False,False,route_to_manual_review,0.0,1,2,15,low,health,False,0.0
CLM-2026-02966,HE-2024-551,AS400,CLAIMANT-B97C4B,user-b97c4b6df6@anonymized.shieldpoint.local,+1-555-B97-C4B6,XXX-XX-B97C,ADDR-B97C4B-ANON,B97C4B6DF6,4424.65,500,250000,2181.51,Major urgent care treatment claim for CLAIMANT-B97C4B.,2025-02-12,2025-02-18,ADJ-036,treatment_plan.pdf|prior_authorization.pdf,health,health,urgent_care,high,False,False,approve,3924.65,1,9,26,high,health,False,3924.65
CLM-2026-03393,HO-2024-600,AS400,CLAIMANT-071514,user-0715144579@anonymized.shieldpoint.local,+1-555-071-5144,XXX-XX-0715,ADDR-071514-ANON,0715144579,4336.12,1500,250000,1187.46,Moderate wind damage reported by CLAIMANT-071514.,2024-06-01,2024-06-05,ADJ-025,photos_wind_damage.pdf|adjuster_inspection.pdf|hydrology_report.pdf,homeowners,homeowners,wind,medium,False,False,approve,2549.56,3,5,13,medium,homeowners,False,2549.56
CLM-2026-02310,HO-2024-344,AS400,CLAIMANT-1C6DDC,user-1c6ddc8c32@anonymized.shieldpoint.local,+1-555-1C6-DDC8,XXX-XX-1C6D,ADDR-1C6DDC-ANON,1C6DDC8C32,4139.05,500,250000,1573.7,Moderate smoke damage reported by CLAIMANT-1C6DDC.,2025-07-23,2025-07-25,ADJ-048,hydrology_report.pdf|adjuster_inspection.pdf,homeowners,homeowners,smoke,medium,False,False,route_to_manual_review,0.0,3,5,10,medium,homeowners,False,0.0
CLM-2026-01115,AU-2024-823,AS400,CLAIMANT-B286D9,user-b286d95d90@anonymized.shieldpoint.local,+1-555-B28-6D95,XXX-XX-B286,ADDR-B286D9-ANON,B286D95D90,3639.61,1500,100000,932.87,Moderate collision incident reported by CLAIMANT-B286D9.,2024-12-05,2024-12-11,ADJ-018,police_report.pdf|photos_vehicle_damage.pdf|medical_report.pdf,auto,auto,collision,medium,False,False,approve,1854.01,2,5,17,medium,auto,False,1854.01
CLM-2026-01056,HO-2024-326,AS400,CLAIMANT-5FA4DF,user-5fa4dff357@anonymized.shieldpoint.local,+1-555-5FA-4DFF,XXX-XX-5FA4,ADDR-5FA4DF-ANON,5FA4DFF357,3145.34,1500,50000,2581.25,Moderate vandalism damage reported by CLAIMANT-5FA4DF.,2024-04-06,2024-04-09,ADJ-034,photos_vandalism_damage.pdf|adjuster_inspection.pdf|contractor_estimate.pdf,homeowners,homeowners,vandalism,medium,False,False,route_to_manual_review,0.0,3,5,13,medium,homeowners,False,0.0
CLM-2026-04069,AU-2024-750,PORTAL,CLAIMANT-24796C,user-24796c4327@anonymized.shieldpoint.local,+1-555-247-96C4,XXX-XX-2479,ADDR-24796C-ANON,24796C4327,11994.67,500,50000,1254.7,Major collision incident reported by CLAIMANT-24796C.,2024-07-08,2024-07-08,ADJ-015,police_report.pdf|repair_estimate.pdf|medical_report.pdf,auto,auto,collision,high,False,False,approve,9724.85,1,9,26,high,auto,False,9724.85
CLM-2026-01628,HE-2024-708,AS400,CLAIMANT-7A2D30,user-7a2d30af3e@anonymized.shieldpoint.local,+1-555-7A2-D30A,XXX-XX-7A2D,ADDR-7A2D30-ANON,7A2D30AF3E,7660.23,1000,50000,2849.72,Noticeable surgery emergency treatment claim for CLAIMANT-7A2D30.,2024-08-04,2024-08-05,ADJ-028,itemized_bill.pdf|medical_records.pdf|prior_authorization.pdf|treatment_plan.pdf,health,health,surgery_emergency,medium,False,False,approve,1586.97,3,5,17,medium,health,False,1586.97
CLM-2026-00427,HO-2024-385,PORTAL,CLAIMANT-85C930,user-85c930762a@anonymized.shieldpoint.local,+1-555-85C-9307,XXX-XX-85C9,ADDR-85C930-ANON,85C930762A,826.48,1500,50000,2801.98,Minor hail damage reported by CLAIMANT-85C930.,2025-10-27,2025-10-28,ADJ-002,hydrology_report.pdf|contractor_estimate.pdf|photos_hail_damage.pdf|adjuster_inspection.pdf,homeowners,homeowners,hail,low,False,False,approve,0.0,1,2,4,low,homeowners,False,0.0
CLM-2026-02425,HO-2024-187,PORTAL,CLAIMANT-C2B2E1,user-c2b2e1ce93@anonymized.shieldpoint.local,+1-555-C2B-2E1C,XXX-XX-C2B2,ADDR-C2B2E1-ANON,C2B2E1CE93,6169.66,250,500000,1221.74,Noticeable hail damage reported by CLAIMANT-C2B2E1.,2026-03-21,2026-03-27,ADJ-035,adjuster_inspection.pdf,homeowners,homeowners,hail,medium,False,False,approve,4818.28,3,5,11,medium,homeowners,False,4818.28
CLM-2026-03556,HO-2024-742,AS400,CLAIMANT-F94877,user-f94877523b@anonymized.shieldpoint.local,+1-555-F94-8775,XXX-XX-F948,ADDR-F94877-ANON,F94877523B,1137.09,1000,300000,2577.88,Minor hail damage reported by CLAIMANT-F94877.,2024-04-14,2024-04-19,ADJ-029,adjuster_inspection.pdf|hydrology_report.pdf|photos_hail_damage.pdf,homeowners,homeowners,hail,low,False,False,approve,0.0,1,2,4,low,homeowners,False,0.0
CLM-2026-04601,HE-2024-355,AS400,CLAIMANT-EB91E6,user-eb91e6a991@anonymized.shieldpoint.local,+1-555-EB9-1E6A,XXX-XX-EB91,ADDR-EB91E6-ANON,EB91E6A991,288.15,250,300000,2554.08,Small imaging treatment claim for CLAIMANT-EB91E6.,2024-10-09,2024-10-13,ADJ-023,prior_authorization.pdf|treatment_plan.pdf,health,health,imaging,low,False,False,deny,0.0,2,3,3,low,health,False,0.0
CLM-2026-01098,AU-2024-477,AS400,CLAIMANT-353A1A,user-353a1a52c9@anonymized.shieldpoint.local,+1-555-353-A1A5,XXX-XX-353A,ADDR-353A1A-ANON,353A1A52C9,3346.33,500,500000,2822.79,Moderate collision incident reported by CLAIMANT-353A1A.,2026-03-08,2026-03-09,ADJ-031,medical_report.pdf,auto,auto,collision,medium,False,False,route_to_manual_review,0.0,2,5,17,medium,auto,False,0.0
CLM-2026-02480,HO-2024-831,PORTAL,CLAIMANT-3D5813,user-3d581363cc@anonymized.shieldpoint.local,+1-555-3D5-8136,XXX-XX-3D58,ADDR-3D5813-ANON,3D581363CC,1028.43,1000,50000,991.02,Slight theft damage reported by CLAIMANT-3D5813.,2026-12-02,2026-12-02,ADJ-006,photos_theft_damage.pdf|contractor_estimate.pdf|adjuster_inspection.pdf,homeowners,homeowners,theft,low,False,False,route_to_manual_review,0.0,2,3,9,low,homeowners,False,0.0
CLM-2026-00041,AU-2024-674,AS400,CLAIMANT-2DDCC1,user-2ddcc119d2@anonymized.shieldpoint.local,+1-555-2DD-CC11,XXX-XX-2DDC,ADDR-2DDCC1-ANON,2DDCC119D2,657.26,2500,50000,2261.59,Small collision incident reported by CLAIMANT-2DDCC1.,2024-03-19,2024-03-25,ADJ-045,repair_estimate.pdf|photos_vehicle_damage.pdf|police_report.pdf,auto,auto,collision,low,True,False,deny,0.0,1,9,12,low,auto,True,0.0
CLM-2026-03586,AU-2024-253,AS400,CLAIMANT-D064C7,user-d064c7c914@anonymized.shieldpoint.local,+1-555-D06-4C7C,XXX-XX-D064,ADDR-D064C7-ANON,D064C7C914,4768.48,1000,150000,2755.3,Moderate pip medical incident reported by CLAIMANT-D064C7.,2024-01-28,2024-01-29,ADJ-031,police_report.pdf,auto,auto,pip_medical,medium,False,False,approve,2032.77,3,5,11,medium,auto,False,2032.77
CLM-2026-00285,HO-2024-945,AS400,CLAIMANT-51520E,user-51520e327a@anonymized.shieldpoint.local,+1-555-515-20E3,XXX-XX-5152,ADDR-51520E-ANON,51520E327A,5669.08,250,500000,2086.84,Noticeable hail damage reported by CLAIMANT-51520E.,2026-12-11,2026-12-18,ADJ-037,adjuster_inspection.pdf|photos_hail_damage.pdf,homeowners,homeowners,hail,medium,False,False,approve,3666.14,2,5,17,medium,homeowners,False,3666.14
CLM-2026-02256,AU-2024-990,AS400,CLAIMANT-F886BA,user-f886ba755c@anonymized.shieldpoint.local,+1-555-F88-6BA7,XXX-XX-F886,ADDR-F886BA-ANON,F886BA755C,10399.08,500,150000,1704.84,Significant collision incident reported by CLAIMANT-F886BA.,2025-08-05,2025-08-08,ADJ-009,photos_vehicle_damage.pdf|medical_report.pdf,auto,auto,collision,high,False,False,route_to_manual_review,0.0,1,9,17,high,auto,False,0.0
CLM-2026-00663,AU-2024-831,PORTAL,CLAIMANT-415F62,user-415f62f20a@anonymized.shieldpoint.local,+1-555-415-F62F,XXX-XX-415F,ADDR-415F62-ANON,415F62F20A,3500.95,1500,500000,1569.21,Moderate collision incident reported by CLAIMANT-415F62.,2025-05-15,2025-05-15,ADJ-017,photos_vehicle_damage.pdf|medical_report.pdf,auto,auto,collision,medium,False,False,approve,1794.97,3,5,15,medium,auto,False,1794.97
CLM-2026-03030,HO-2024-095,AS400,CLAIMANT-A81056,user-a81056635b@anonymized.shieldpoint.local,+1-555-A81-0566,XXX-XX-A810,ADDR-A81056-ANON,A81056635B,5135.62,500,50000,1531.08,Noticeable wind damage reported by CLAIMANT-A81056.,2024-07-11,2024-07-12,ADJ-010,photos_wind_damage.pdf|contractor_estimate.pdf|hydrology_report.pdf|adjuster_inspection.pdf,homeowners,homeowners,wind,medium,False,False,route_to_manual_review,0.0,3,5,17,medium,homeowners,False,0.0
CLM-2026-00240,HO-2024-855,AS400,CLAIMANT-97408A,user-97408aaa11@anonymized.shieldpoint.local,+1-555-974-08AA,XXX-XX-9740,ADDR-97408A-ANON,97408AAA11,4685.39,500,250000,2892.03,Noticeable hail damage reported by CLAIMANT-97408A.,2026-08-25,2026-08-27,ADJ-018,hydrology_report.pdf|photos_hail_damage.pdf|contractor_estimate.pdf,homeowners,homeowners,hail,medium,False,False,route_to_manual_review,0.0,3,5,10,medium,homeowners,False,0.0
CLM-2026-03493,HO-2024-033,AS400,CLAIMANT-2388E3,user-2388e389ab@anonymized.shieldpoint.local,+1-555-238-8E38,XXX-XX-2388,ADDR-2388E3-ANON,2388E389AB,3107.14,250,300000,1850.3,Noticeable vandalism damage reported by CLAIMANT-2388E3.,2026-04-17,2026-04-23,ADJ-009,hydrology_report.pdf,homeowners,homeowners,vandalism,medium,False,False,approve,2857.14,3,5,10,medium,homeowners,False,2857.14
CLM-2026-02963,HO-2024-817,PORTAL,CLAIMANT-CEA1D2,user-cea1d2986f@anonymized.shieldpoint.local,+1-555-CEA-1D29,XXX-XX-CEA1,ADDR-CEA1D2-ANON,CEA1D2986F,1156.37,500,500000,3059.5,Minor water damage damage reported by CLAIMANT-CEA1D2.,2026-11-22,2026-11-26,ADJ-017,photos_water_damage_damage.pdf|adjuster_inspection.pdf|contractor_estimate.pdf|hydrology_report.pdf,homeowners,homeowners,water_damage,low,False,False,route_to_manual_review,0.0,2,3,16,low,homeowners,False,0.0
CLM-2026-04460,HO-2024-689,PORTAL,CLAIMANT-87E37F,user-87e37f6c61@anonymized.shieldpoint.local,+1-555-87E-37F6,XXX-XX-87E3,ADDR-87E37F-ANON,87E37F6C61,20163.9,500,250000,3108.68,Major hail damage reported by CLAIMANT-87E37F.,2024-12-08,2024-12-13,ADJ-023,photos_hail_damage.pdf|contractor_estimate.pdf|adjuster_inspection.pdf|hydrology_report.pdf,homeowners,homeowners,hail,high,False,False,route_to_manual_review,0.0,1,9,23,high,homeowners,False,0.0
CLM-2026-00146,HO-2024-924,AS400,CLAIMANT-6930B4,user-6930b4f0b3@anonymized.shieldpoint.local,+1-555-693-0B4F,XXX-XX-6930,ADDR-6930B4-ANON,6930B4F0B3,4661.36,250,250000,2382.54,Noticeable smoke damage reported by CLAIMANT-6930B4.,2024-08-26,2024-09-01,ADJ-039,photos_smoke_damage.pdf|adjuster_inspection.pdf|contractor_estimate.pdf,homeowners,homeowners,smoke,medium,False,False,approve,4048.2,2,5,16,medium,homeowners,False,4048.2
CLM-2026-03689,HE-2024-384,AS400,CLAIMANT-615CDD,user-615cddd931@anonymized.shieldpoint.local,+1-555-615-CDDD,XXX-XX-615C,ADDR-615CDD-ANON,615CDDD931,1385.67,250,250000,2785.42,Minor surgery emergency treatment claim for CLAIMANT-615CDD.,2024-04-06,2024-04-13,ADJ-028,itemized_bill.pdf|medical_records.pdf,health,health,surgery_emergency,low,False,False,approve,203.28,1,2,3,low,health,False,203.28
CLM-2026-03579,AU-2024-677,AS400,CLAIMANT-6F5904,user-6f59040654@anonymized.shieldpoint.local,+1-555-6F5-9040,XXX-XX-6F59,ADDR-6F5904-ANON,6F59040654,2907.45,1000,250000,1313.0,Noticeable vandalism incident reported by CLAIMANT-6F5904.,2026-08-02,2026-08-04,ADJ-031,police_report.pdf|photos_vehicle_damage.pdf|medical_report.pdf,auto,auto,vandalism,medium,False,True,route_to_manual_review,0.0,2,18,23,medium,auto,False,0.0
CLM-2026-02352,AU-2024-802,AS400,CLAIMANT-3B6CEB,user-3b6ceb217f@anonymized.shieldpoint.local,+1-555-3B6-CEB2,XXX-XX-3B6C,ADDR-3B6CEB-ANON,3B6CEB217F,12306.84,250,100000,1482.03,Significant collision incident reported by CLAIMANT-3B6CEB.,2025-05-19,2025-05-19,ADJ-013,photos_vehicle_damage.pdf|medical_report.pdf|repair_estimate.pdf,auto,auto,collision,high,False,False,approve,11900.57,2,9,27,high,auto,False,11900.57
CLM-2026-04296,HO-2024-919,PORTAL,CLAIMANT-F58F8A,user-f58f8ae5aa@anonymized.shieldpoint.local,+1-555-F58-F8AE,XXX-XX-F58F,ADDR-F58F8A-ANON,F58F8AE5AA,12258.98,1500,100000,1073.2,Major vandalism damage reported by CLAIMANT-F58F8A.,2026-10-20,2026-10-22,ADJ-002,hydrology_report.pdf|adjuster_inspection.pdf|photos_vandalism_damage.pdf,homeowners,homeowners,vandalism,high,False,False,route_to_manual_review,0.0,2,9,18,high,homeowners,False,0.0
CLM-2026-01755,AU-2024-774,AS400,CLAIMANT-FC1765,user-fc1765e9cd@anonymized.shieldpoint.local,+1-555-FC1-765E,XXX-XX-FC17,ADDR-FC1765-ANON,FC1765E9CD,5033.67,2500,50000,1545.1,Moderate comprehensive weather incident reported by CLAIMANT-FC1765.,2025-10-19,2025-10-25,ADJ-030,repair_estimate.pdf|police_report.pdf|photos_vehicle_damage.pdf,auto,auto,comprehensive_weather,medium,False,False,approve,580.35,2,5,17,medium,auto,False,580.35
CLM-2026-03602,HE-2024-935,AS400,CLAIMANT-9AE00B,user-9ae00b0553@anonymized.shieldpoint.local,+1-555-9AE-00B0,XXX-XX-9AE0,ADDR-9AE00B-ANON,9AE00B0553,362.61,2500,250000,2600.88,Small imaging treatment claim for CLAIMANT-9AE00B.,2025-07-18,2025-07-24,ADJ-016,prior_authorization.pdf,health,health,imaging,low,False,False,approve,0.0,1,2,5,low,health,False,0.0
CLM-2026-02913,HE-2024-640,AS400,CLAIMANT-2D2345,user-2d2345ef75@anonymized.shieldpoint.local,+1-555-2D2-345E,XXX-XX-2D23,ADDR-2D2345-ANON,2D2345EF75,5546.09,1000,300000,2809.76,Significant physical therapy treatment claim for CLAIMANT-2D2345.,2026-04-25,2026-04-25,ADJ-029,prior_authorization.pdf|itemized_bill.pdf,health,health,physical_therapy,high,False,False,route_to_manual_review,0.0,1,9,15,high,health,False,0.0
CLM-2026-04911,HE-2024-972,AS400,CLAIMANT-D27332,user-d2733238df@anonymized.shieldpoint.local,+1-555-D27-3323,XXX-XX-D273,ADDR-D27332-ANON,D2733238DF,4661.38,1500,300000,1588.3,Significant physical therapy treatment claim for CLAIMANT-D27332.,2024-01-18,2024-01-25,ADJ-003,itemized_bill.pdf|prior_authorization.pdf,health,health,physical_therapy,high,False,False,approve,3161.38,1,9,23,high,health,False,3161.38
CLM-2026-02340,HE-2024-778,AS400,CLAIMANT-000997,user-00099752c2@anonymized.shieldpoint.local,+1-555-000-9975,XXX-XX-0009,ADDR-000997-ANON,00099752C2,108.65,1000,50000,2962.55,Minor prescription treatment claim for CLAIMANT-000997.,2026-08-02,2026-08-05,ADJ-013,prior_authorization.pdf|medical_records.pdf|treatment_plan.pdf|itemized_bill.pdf,health,health,prescription,low,False,False,approve,0.0,1,2,5,low,health,False,0.0
CLM-2026-04155,AU-2024-601,PORTAL,CLAIMANT-96F32A,user-96f32a4213@anonymized.shieldpoint.local,+1-555-96F-32A4,XXX-XX-96F3,ADDR-96F32A-ANON,96F32A4213,3037.16,500,100000,1872.7,Noticeable vandalism incident reported by CLAIMANT-96F32A.,2024-07-11,2024-07-13,ADJ-017,photos_vehicle_damage.pdf|repair_estimate.pdf,auto,auto,vandalism,medium,False,False,approve,2537.16,2,5,12,medium,auto,False,2537.16
CLM-2026-04761,HO-2024-496,PORTAL,CLAIMANT-B413B7,user-b413b7cccd@anonymized.shieldpoint.local,+1-555-B41-3B7C,XXX-XX-B413,ADDR-B413B7-ANON,B413B7CCCD,9524.66,500,250000,906.73,Moderate lightning damage reported by CLAIMANT-B413B7.,2024-02-23,2024-03-01,ADJ-026,contractor_estimate.pdf|photos_lightning_damage.pdf|adjuster_inspection.pdf,homeowners,homeowners,lightning,medium,False,False,approve,3899.59,2,5,12,medium,homeowners,False,3899.59
CLM-2026-04869,AU-2024-470,AS400,CLAIMANT-8F33C6,user-8f33c67a3f@anonymized.shieldpoint.local,+1-555-8F3-3C67,XXX-XX-8F33,ADDR-8F33C6-ANON,8F33C67A3F,857.49,1000,250000,3124.31,Minor pip medical incident reported by CLAIMANT-8F33C6.,2024-08-02,2024-08-04,ADJ-011,repair_estimate.pdf|medical_report.pdf,auto,auto,pip_medical,low,False,False,route_to_manual_review,0.0,2,3,10,low,auto,False,0.0
CLM-2026-01395,AU-2024-491,AS400,CLAIMANT-D6CEAE,user-d6ceae47f3@anonymized.shieldpoint.local,+1-555-D6C-EAE4,XXX-XX-D6CE,ADDR-D6CEAE-ANON,D6CEAE47F3,712.55,2500,50000,1730.24,Small comprehensive weather incident reported by CLAIMANT-D6CEAE.,2024-01-01,2024-01-01,ADJ-002,repair_estimate.pdf|medical_report.pdf|photos_vehicle_damage.pdf,auto,auto,comprehensive_weather,low,False,False,approve,0.0,1,2,3,low,auto,False,0.0
CLM-2026-00614,HO-2024-935,AS400,CLAIMANT-287B7E,user-287b7e96ee@anonymized.shieldpoint.local,+1-555-287-B7E9,XXX-XX-287B,ADDR-287B7E-ANON,287B7E96EE,1117.91,1500,300000,2364.68,Minor water damage damage reported by CLAIMANT-287B7E.,2025-09-26,2025-10-01,ADJ-034,hydrology_report.pdf|photos_water_damage_damage.pdf,homeowners,homeowners,water_damage,low,False,False,approve,0.0,1,2,3,low,homeowners,False,0.0
CLM-2026-03707,HO-2024-279,PORTAL,CLAIMANT-DFC22F,user-dfc22f6c39@anonymized.shieldpoint.local,+1-555-DFC-22F6,XXX-XX-DFC2,ADDR-DFC22F-ANON,DFC22F6C39,922.39,500,100000,1275.19,Small wind damage reported by CLAIMANT-DFC22F.,2025-01-19,2025-01-20,ADJ-038,hydrology_report.pdf|contractor_estimate.pdf|photos_wind_damage.pdf,homeowners,homeowners,wind,low,False,False,approve,350.87,2,3,4,low,homeowners,False,350.87
CLM-2026-03625,HO-2024-682,PORTAL,CLAIMANT-26AB09,user-26ab09bf18@anonymized.shieldpoint.local,+1-555-26A-B09B,XXX-XX-26AB,ADDR-26AB09-ANON,26AB09BF18,664.93,2500,150000,3061.86,Small vandalism damage reported by CLAIMANT-26AB09.,2024-02-03,2024-02-09,ADJ-011,photos_vandalism_damage.pdf|hydrology_report.pdf|contractor_estimate.pdf,homeowners,homeowners,vandalism,low,False,False,approve,0.0,1,2,10,low,homeowners,False,0.0
CLM-2026-00061,HE-2024-904,PORTAL,CLAIMANT-F0382D,user-f0382d4e75@anonymized.shieldpoint.local,+1-555-F03-82D4,XXX-XX-F038,ADDR-F0382D-ANON,F0382D4E75,31221.48,250,150000,1987.75,Significant surgery emergency treatment claim for CLAIMANT-F0382D.,2025-01-13,2025-01-13,ADJ-042,itemized_bill.pdf|prior_authorization.pdf|treatment_plan.pdf|medical_records.pdf,health,health,surgery_emergency,high,False,True,route_to_manual_review,0.0,1,19,32,high,health,False,0.0
CLM-2026-04357,HE-2024-371,AS400,CLAIMANT-0EC69D,user-0ec69dd0ea@anonymized.shieldpoint.local,+1-555-0EC-69DD,XXX-XX-0EC6,ADDR-0EC69D-ANON,0EC69DD0EA,139.63,2500,300000,1514.6,Slight prescription treatment claim for CLAIMANT-0EC69D.,2026-09-10,2026-09-16,ADJ-039,treatment_plan.pdf|medical_records.pdf,health,health,prescription,low,False,False,deny,0.0,2,3,3,low,health,False,0.0
CLM-2026-03748,AU-2024-921,PORTAL,CLAIMANT-23E51D,user-23e51df77c@anonymized.shieldpoint.local,+1-555-23E-51DF,XXX-XX-23E5,ADDR-23E51D-ANON,23E51DF77C,18157.68,500,300000,1535.25,Major pip medical incident reported by CLAIMANT-23E51D.,2025-08-22,2025-08-24,ADJ-004,repair_estimate.pdf|police_report.pdf|medical_report.pdf|photos_vehicle_damage.pdf,auto,auto,pip_medical,high,False,False,deny,0.0,1,9,12,high,auto,False,0.0
CLM-2026-01669,AU-2024-994,AS400,CLAIMANT-3678F0,user-3678f01822@anonymized.shieldpoint.local,+1-555-367-8F01,XXX-XX-3678,ADDR-3678F0-ANON,3678F01822,224.45,2500,100000,1867.15,Minor comprehensive glass incident reported by CLAIMANT-3678F0.,2024-09-12,2024-09-17,ADJ-021,medical_report.pdf|photos_vehicle_damage.pdf|police_report.pdf,auto,auto,comprehensive_glass,low,False,False,approve,0.0,1,2,3,low,auto,False,0.0
CLM-2026-00175,AU-2024-940,AS400,CLAIMANT-F71AB1,user-f71ab1cc80@anonymized.shieldpoint.local,+1-555-F71-AB1C,XXX-XX-F71A,ADDR-F71AB1-ANON,F71AB1CC80,748.96,500,500000,3039.27,Minor collision incident reported by CLAIMANT-F71AB1.,2025-07-14,2025-07-18,ADJ-011,photos_vehicle_damage.pdf|repair_estimate.pdf|police_report.pdf,auto,auto,collision,low,False,False,route_to_manual_review,0.0,2,3,17,low,auto,False,0.0
CLM-2026-01002,HO-2024-342,AS400,CLAIMANT-73DCD6,user-73dcd60739@anonymized.shieldpoint.local,+1-555-73D-CD60,XXX-XX-73DC,ADDR-73DCD6-ANON,73DCD60739,860.81,1500,250000,1004.41,Slight mold damage reported by CLAIMANT-73DCD6. Note: peril typically excluded from standard policy.,2026-03-25,2026-04-01,ADJ-021,hydrology_report.pdf,homeowners,homeowners,mold,low,False,False,deny,0.0,2,3,5,low,homeowners,False,0.0
CLM-2026-00156,HO-2024-294,AS400,CLAIMANT-AE693F,user-ae693f0846@anonymized.shieldpoint.local,+1-555-AE6-93F0,XXX-XX-AE69,ADDR-AE693F-ANON,AE693F0846,7523.98,1500,50000,1714.57,Noticeable water damage damage reported by CLAIMANT-AE693F.,2024-06-11,2024-06-15,ADJ-030,photos_water_damage_damage.pdf|hydrology_report.pdf|adjuster_inspection.pdf|contractor_estimate.pdf,homeowners,homeowners,water_damage,medium,False,False,deny,0.0,3,5,8,medium,homeowners,False,0.0
CLM-2026-00658,HO-2024-111,AS400,CLAIMANT-CBA738,user-cba738ceac@anonymized.shieldpoint.local,+1-555-CBA-738C,XXX-XX-CBA7,ADDR-CBA738-ANON,CBA738CEAC,19537.56,500,150000,1763.05,Severe hail damage reported by CLAIMANT-CBA738.,2026-07-26,2026-08-02,ADJ-014,hydrology_report.pdf|contractor_estimate.pdf|photos_hail_damage.pdf|adjuster_inspection.pdf,homeowners,homeowners,hail,high,False,False,approve,16772.08,1,9,30,high,homeowners,False,16772.08
CLM-2026-02203,AU-2024-100,AS400,CLAIMANT-64ECAE,user-64ecae9a4d@anonymized.shieldpoint.local,+1-555-64E-CAE9,XXX-XX-64EC,ADDR-64ECAE-ANON,64ECAE9A4D,639.44,1500,500000,1409.61,Small collision incident reported by CLAIMANT-64ECAE.,2024-09-25,2024-10-01,ADJ-004,repair_estimate.pdf|medical_report.pdf|police_report.pdf|photos_vehicle_damage.pdf,auto,auto,collision,low,False,False,approve,0.0,1,2,10,low,auto,False,0.0
